-----------------------------------------------------------------------
NEUTRAL-NEUTRAL and NEUTRAL-ION interactions
-----------------------------------------------------------------------
 Fit coefficients for the reduced collision integrals and ratios:
 -Q11IJ = pi *sigmaIJ**2 *omegastar11IJ, AstarIJ, BstarIJ and CstarIJ.
 Formula of the type:
 -Q11IJ = 1.D-20 *EXP( C1*lnT**3 +C2*lnT**2 +C3*lnT +C4 ) in m^2
 -AstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)
 -BstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)
 -CstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)

ATTENTION, the present data are: Q11IJ, Q22IJ, BstarIJ, 0.D0

  4.0550635e-004 -7.4534459e-003  6.1985287e-002 -5.8734224e-002
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.Np-O.
-1.02666E-02    2.29443E-01   -2.14807E+00    1.08239E+01
-1.07982E-02    2.49193E-01   -2.31583E+00    1.12439E+01
-2.44585E-03    5.72825E-02   -4.24337E-01    1.20213E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Np-CO.
 -1.8370825e-003  2.9743508e-002 -3.7273917e-001  4.8474791e+000
 -1.7163073e-003  2.7993802e-002 -3.5318382e-001  4.9183337e+000
  2.5815544e-004 -4.7600564e-003  4.2060108e-002 -1.9473346e-002
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.Np-CO2.
 -1.1602587e-003  1.6457350e-002 -2.5959301e-001  4.7200991e+000
 -1.0689840e-003  1.5154555e-002 -2.4390189e-001  4.7932142e+000
  1.8012896e-004 -3.3079042e-003  3.0728475e-002  2.7415552e-003
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.Np-N2.
 2.01344E-16   -4.55770E-15   -5.00000E-01    6.33569E+00
 2.03247E-16   -4.65870E-15   -5.00000E-01    6.19757E+00
 7.88861E-31   -1.89771E-29    1.50203E-28    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Np-NO.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.31834E+00
-3.79871E-17    7.33991E-16   -5.00000E-01    6.18023E+00
-2.06322E-17    5.37205E-16   -4.65707E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Np-O2.
 1.06835E-16   -2.75858E-15   -5.00000E-01    6.28803E+00
 7.09690E-17   -1.86124E-15   -5.00000E-01    6.14992E+00
 2.33037E-17   -5.98577E-16    5.11403E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-Ar.
 -2.3810013e-003  4.1436301e-002 -4.7237938e-001  5.1290761e+000
 -2.2453786e-003  3.9463707e-002 -4.5080906e-001  5.1981920e+000
  3.6923731e-004 -7.3844562e-003  6.4708434e-002 -8.1492201e-002
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.Op-C.
 -1.5042162e-003  1.5940110e-002 -2.4989158e-001  4.4537831e+000
 -1.4039757e-003  1.5033160e-002 -2.3740168e-001  4.5553512e+000
 2.1749992e-004 -2.7311431e-003  2.3421920e-002  1.6863544e-002
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-N.
-1.52595E-02    3.50684E-01   -3.05498E+00    1.30542E+01
-7.61789E-03    1.84705E-01   -1.85720E+00    1.02139E+01
-2.77237E-03    7.56668E-02   -6.43240E-01    1.91799E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-CO.
 -1.4489544e-003  1.5100175e-002 -2.4372748e-001  4.5778399e+000
 -1.3508850e-003  1.4216111e-002 -2.3143724e-001  4.6791950e+000
  2.0928915e-004 -2.6046853e-003  2.2565998e-002  1.8016163e-002
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-CO2.
 -9.7087433e-004  8.5688203e-003 -1.9329027e-001  4.5886771e+000
 -8.9772475e-004  7.9485789e-003 -1.8331721e-001  4.6870763e+000
  1.3674941e-004 -1.5782297e-003  1.5581009e-002  2.4412193e-002
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-N2.
 2.01344E-16   -4.55770E-15   -5.00000E-01    6.33569E+00
 2.03247E-16   -4.65870E-15   -5.00000E-01    6.19757E+00
 7.88861E-31   -1.89771E-29    1.50203E-28    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-NO.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.31834E+00
-3.79871E-17    7.33991E-16   -5.00000E-01    6.18023E+00
-2.06322E-17    5.37205E-16   -4.65707E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.Op-O2.
 1.06835E-16   -2.75858E-15   -5.00000E-01    6.28803E+00
 7.09690E-17   -1.86124E-15   -5.00000E-01    6.14992E+00
 2.33037E-17   -5.98577E-16    5.11403E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.N2p-N.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.11414E+00
 2.67566E-17   -7.83239E-16   -5.00000E-01    5.97603E+00
 1.31352E-17   -3.44494E-16    3.00920E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.N2p-O.
 3.06889E-17   -8.79142E-16   -5.00000E-01    5.92235E+00
-2.13774E-16    4.91146E-15   -5.00000E-01    5.78423E+00
 2.75615E-17   -7.16692E-16    6.20349E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.N2p-NO.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.31834E+00
-3.79871E-17    7.33991E-16   -5.00000E-01    6.18023E+00
-2.06322E-17    5.37205E-16   -4.65707E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.N2p-O2.
 1.06835E-16   -2.75858E-15   -5.00000E-01    6.28803E+00
 7.09690E-17   -1.86124E-15   -5.00000E-01    6.14992E+00
 2.33037E-17   -5.98577E-16    5.11403E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.NOp-O.
 3.06889E-17   -8.79142E-16   -5.00000E-01    5.92235E+00
-2.13774E-16    4.91146E-15   -5.00000E-01    5.78423E+00
 2.75615E-17   -7.16692E-16    6.20349E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.NOp-Ar.
 -1.1602587e-003  1.6504577e-002 -2.6004023e-001  4.6542532e+000
 -1.0689840e-003  1.5198067e-002 -2.4431371e-001  4.7271552e+000
  1.8012896e-004 -3.3152362e-003  3.0818338e-002  2.3240203e-003
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.NOp-C.
 -2.0318602e-003  3.2872093e-002 -3.9684542e-001  4.9400281e+000
 -1.9086177e-003  3.1187136e-002 -3.7791086e-001  5.0159537e+000
  2.4979338e-004 -4.2554521e-003  3.6719096e-002  1.0628294e-003
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.NOp-N.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.11414E+00
 2.67566E-17   -7.83239E-16   -5.00000E-01    5.97603E+00
 1.31352E-17   -3.44494E-16    3.00920E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.NOp-N2.
 2.01344E-16   -4.55770E-15   -5.00000E-01    6.33569E+00
 2.03247E-16   -4.65870E-15   -5.00000E-01    6.19757E+00
 7.88861E-31   -1.89771E-29    1.50203E-28    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.NOp-CO.
 -1.2145304e-003  1.7232393e-002 -2.6588161e-001  4.7589612e+000
 -1.1167712e-003  1.5811128e-002 -2.4920219e-001  4.8307144e+000
  1.7357849e-004 -3.0394797e-003  2.8073455e-002  1.2446266e-002
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.NOp-CO2.
 -8.6201845e-004  1.1250568e-002 -2.1325606e-001  4.7889842e+000
 -7.8898912e-004  1.0224460e-002 -2.0008174e-001  4.8630123e+000
  1.0541696e-004 -1.6633333e-003  1.6762196e-002  3.6838582e-002
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
-----------------------------------------------------------------------
.NOp-O2.      
 1.06835E-16   -2.75858E-15   -5.00000E-01    6.28803E+00
 7.09690E-17   -1.86124E-15   -5.00000E-01    6.14992E+00
 2.33037E-17   -5.98577E-16    5.11403E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.O2p-N.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.11414E+00
 2.67566E-17   -7.83239E-16   -5.00000E-01    5.97603E+00
 1.31352E-17   -3.44494E-16    3.00920E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.O2p-O.
 3.06889E-17   -8.79142E-16   -5.00000E-01    5.92235E+00
-2.13774E-16    4.91146E-15   -5.00000E-01    5.78423E+00
 2.75615E-17   -7.16692E-16    6.20349E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.O2p-N2.
 2.01344E-16   -4.55770E-15   -5.00000E-01    6.33569E+00
 2.03247E-16   -4.65870E-15   -5.00000E-01    6.19757E+00
 7.88861E-31   -1.89771E-29    1.50203E-28    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.O2p-NO.
-2.71159E-16    5.98338E-15   -5.00000E-01    6.31834E+00
-3.79871E-17    7.33991E-16   -5.00000E-01    6.18023E+00
-2.06322E-17    5.37205E-16   -4.65707E-15    2.22904E-01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.em-C.
 0.13742E+00   -3.62064E+00    3.14457E+01   -8.69558E+01
 0.13742E+00   -3.62064E+00    3.14457E+01   -8.69558E+01
 1.80411E-01   -4.73362E+00    4.11360E+01   -1.18250E+02
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.em-CO.
-2.08550E-02    1.40270E-01    2.32912E+00   -1.39709E+01
-2.08550E-02    1.40270E-01    2.32912E+00   -1.39709E+01
-3.45436E-01    8.15873E+00   -6.26790E+01    1.55520E+02
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.em-CO2.
 9.63345E-02   -2.04500E+00    1.35077E+01   -2.41443E+01
 9.63345E-02   -2.04500E+00    1.35077E+01   -2.41443E+01
 1.42882E-01   -3.31880E+00    2.49120E+01   -6.02338E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.em-Ar.
-2.17000E-02    4.61700E-01   -1.83000E+00   -4.09760E+00
-1.64100E-01    3.89370E+00   -2.94377E+01    7.07864E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
-----------------------------------------------------------------------
.em-N.
-1.30267E-02    3.80256E-01   -3.18211E+00    8.28205E+00
-7.62668E-02    1.82198E+00   -1.36351E+01    3.20321E+01
 9.38697E-02   -2.02504E+00    1.42007E+01   -3.25990E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-O.
-1.35930E-02    3.07349E-01   -2.08350E+00    5.00309E+00
-2.20329E-02    4.96542E-01   -3.34402E+00    7.17446E+00
-1.97516E-02    4.68985E-01   -3.64200E+00    9.09002E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-N2.
-1.36521E-02    3.16306E-01   -2.07422E+00    5.75868E+00
-4.57016E-02    1.01213E+00   -6.99162E+00    1.71205E+01
 1.86618E-01   -4.04367E+00    2.87491E+01   -6.73293E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-NO.
-8.06295E-02    1.82855E+00   -1.32538E+01    3.23868E+01
-7.11396E-02    1.55469E+00   -1.06981E+01    2.47790E+01
-1.02026E-02    4.28209E-01   -4.67145E+00    1.49722E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-O2.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-CH4.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-CH3.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-CH2.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-CH.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-C2.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-CN.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-NH.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-H2.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------
.em-H.     
-1.81305E-02    2.97310E-01   -1.02455E+00    2.44548E-01
-3.31886E-03   -4.06478E-02    1.46290E+00   -5.57612E+00
-6.49913E-02    1.44562E+00   -1.03270E+01    2.33098E+01
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00 
-----------------------------------------------------------------------

 ----------------------------------------------------------------------------
Collision integrals compiled by Brad Moore below this point  
 ----------------------------------------------------------------------------
 .He-He.
  -0.5281149E-02   0.1058914E+00  -0.1103859E+01   0.6748200E+01
  -0.5087461E-02   0.1025305E+00  -0.1075485E+01   0.6776598E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-N2.
  -0.1539846E-02   0.3624795E-01  -0.6831496E+00   0.6482361E+01
  -0.9306211E-03   0.2267071E-01  -0.5736628E+00   0.6290817E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-H.
  -0.2040879E-03   0.9359809E-02  -0.5073141E+00   0.5553760E+01
   0.1703747E-03   0.4423068E-03  -0.4278478E+00   0.5422680E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-O.
  -0.2975789E-02   0.6544142E-01  -0.8777863E+00   0.6587684E+01
  -0.2230767E-02   0.4921139E-01  -0.7514584E+00   0.6362547E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-OH.
  -0.2975789E-02   0.6544142E-01  -0.8777863E+00   0.6587684E+01
  -0.2230767E-02   0.4921139E-01  -0.7514584E+00   0.6362547E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-H2.
  -0.3132043E-02   0.6580779E-01  -0.8590387E+00   0.6499760E+01
  -0.2564252E-02   0.5396803E-01  -0.7679722E+00   0.6370354E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-H2O.
  -0.5512396E-02   0.1293537E+00  -0.1411761E+01   0.8160330E+01
  -0.5607435E-02   0.1303930E+00  -0.1400693E+01   0.8173629E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-CO2.
  -0.2340850E-02   0.5570162E-01  -0.8421319E+00   0.7032842E+01
  -0.2100885E-02   0.4946221E-01  -0.7796509E+00   0.6932906E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-CO.
  -0.1499695E-02   0.3542886E-01  -0.6776716E+00   0.6480194E+01
  -0.8947270E-03   0.2193566E-01  -0.5687248E+00   0.6289746E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-HCO.
  -0.5136191E-02   0.1200323E+00  -0.1335112E+01   0.8290117E+01
  -0.5124939E-02   0.1187390E+00  -0.1307255E+01   0.8264591E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-C.
  -0.3358478E-02   0.7304048E-01  -0.9271409E+00   0.6880321E+01
  -0.2587596E-02   0.5637357E-01  -0.7985795E+00   0.6652583E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-CH.
  -0.2975789E-02   0.6544142E-01  -0.8777863E+00   0.6587684E+01
  -0.2230767E-02   0.4921139E-01  -0.7514584E+00   0.6362547E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-T-CH2.
  -0.2070934E-03   0.9412923E-02  -0.5075702E+00   0.6198121E+01
   0.1705801E-03   0.4311606E-03  -0.4276880E+00   0.6066211E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .He-CH3.
  -0.2070934E-03   0.9412923E-02  -0.5075702E+00   0.6198121E+01
   0.1705801E-03   0.4311606E-03  -0.4276880E+00   0.6066211E+01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
